customer_id,signup_date,age,gender,city,last_order_date,total_orders,total_revenue,avg_order_value,days_since_last_order,churn_180d
C1916,2023-05-20,28,Male,Delhi,2025-06-06,8,4425.43,553.18,87.0,0
C1917,2026-04-01,50,Female,Pune,2025-08-19,7,4167.48,595.35,13.0,0
C1918,2024-07-30,67,Male,Pune,2024-12-25,3,189.86,63.29,250.0,1
C1919,2023-03-02,55,Male,Hyderabad,2025-04-16,5,1437.1,287.42,138.0,0
C1920,2025-03-22,44,Female,Hyderabad,2024-12-04,3,6658.76,2219.59,271.0,1
C1921,2023-09-25,51,Male,Delhi,2025-05-15,7,977.57,139.65,109.0,0
C1922,2025-06-18,32,Male,Bengaluru,2025-06-24,6,5399.24,899.87,69.0,0
C1923,2024-10-05,49,Male,Noida,2025-07-28,10,4048.86,404.89,35.0,0
C1924,2023-08-10,38,Female,Delhi,2024-11-14,4,1893.14,473.29,291.0,1
C1925,2023-01-10,63,Male,Bengaluru,2025-01-25,5,2243.59,448.72,219.0,1
C1926,2023-05-06,22,Female,Noida,2024-07-11,7,5524.95,789.28,417.0,1
C1927,2023-11-09,23,Male,Bengaluru,2025-04-14,4,2344.75,586.19,140.0,0
C1928,2024-02-06,55,Male,Pune,2024-11-05,2,720.24,360.12,300.0,1
C1929,2023-04-30,39,Male,Pune,2023-11-06,4,2817.92,704.48,665.0,1
C1930,2023-03-02,35,Female,Pune,2024-03-09,5,3095.14,619.03,541.0,1
C1931,2024-12-21,31,Male,Chennai,2025-08-04,3,1602.09,534.03,28.0,0
C1932,2027-07-23,27,Male,Pune,2025-07-14,5,2301.14,460.23,49.0,0
C1933,2023-10-26,63,Male,Kolkata,2023-11-18,2,627.29,313.64,653.0,1
C1934,2023-03-17,30,Male,Hyderabad,2025-06-13,7,1158.67,165.52,80.0,0
C1935,2023-05-08,48,Male,Hyderabad,2025-03-22,5,1414.79,282.96,163.0,0
C1936,2023-01-08,47,Female,Bengaluru,2024-12-31,6,5245.97,874.33,244.0,1
C1937,2025-09-09,20,Male,Hyderabad,2023-01-29,1,171.05,171.05,946.0,1
C1938,2023-02-20,47,Male,Mumbai,2025-05-29,3,834.76,278.25,95.0,0
C1939,2023-12-10,23,Female,Noida,2025-08-19,3,856.39,285.46,13.0,0
C1940,2023-05-09,46,Male,Bengaluru,2025-06-18,13,7957.63,612.13,75.0,0
C1941,2023-11-20,25,Male,Hyderabad,2025-08-25,8,4634.39,579.3,7.0,0
C1942,2024-02-26,61,Male,Mumbai,2025-07-11,9,5406.7,600.74,52.0,0
C1943,2024-12-09,62,Female,Noida,2024-07-01,3,-3487.32,-1162.44,427.0,1
C1944,2023-04-03,60,Male,Chennai,2025-08-28,8,4193.35,524.17,4.0,0
C1945,2023-01-05,61,Female,Hyderabad,2025-08-13,9,1916.99,213.0,19.0,0
C1946,2023-02-28,50,Male,Mumbai,2025-07-19,7,6647.51,949.64,44.0,0
C1947,2025-07-10,34,Female,Delhi,2025-06-18,6,2694.43,449.07,75.0,0
C1948,2025-04-08,65,Male,Kolkata,2024-08-03,2,527.82,263.91,394.0,1
C1949,2023-12-30,28,Female,Delhi,2025-04-05,5,3150.09,630.02,149.0,0
C1950,2024-01-03,30,Female,Mumbai,2025-05-26,6,3532.66,588.78,98.0,0
C1951,2024-03-13,67,Female,Bengaluru,2025-04-17,3,1059.86,353.28,137.0,0
C1952,2023-03-19,28,Male,Pune,2025-04-27,4,1398.43,349.61,127.0,0
C1953,2025-09-10,48,Male,Pune,2025-04-05,3,980.31,326.77,149.0,0
C1954,2023-08-06,45,Male,Pune,2024-10-05,6,3772.84,628.81,331.0,1
C1955,2023-07-13,61,Male,Noida,2024-09-29,6,2779.15,463.19,337.0,1
C1956,2023-10-20,23,Male,Bengaluru,2025-05-19,7,3507.55,501.08,105.0,0
C1957,2023-01-20,58,Female,Noida,2024-07-07,7,2621.22,374.46,421.0,1
C1958,2023-03-14,33,Male,Hyderabad,2024-12-26,9,7091.17,787.91,249.0,1
C1959,2024-06-19,21,Male,Pune,2025-07-12,6,5068.47,844.75,51.0,0
C1960,2023-02-04,52,Female,Delhi,2025-04-30,10,3032.85,303.28,124.0,0
C1961,2024-01-05,65,Female,Bengaluru,2024-09-27,5,1619.35,323.87,339.0,1
C1962,2023-04-23,43,Male,Bengaluru,2024-01-27,3,3115.2,1038.4,583.0,1
C1963,2023-07-17,29,Female,Pune,2025-03-23,5,2690.81,538.16,162.0,0
C1964,2023-05-17,28,Male,Delhi,2025-07-10,4,215.21,53.8,53.0,0
C1965,2023-06-25,54,Female,Chennai,2024-10-23,4,1645.77,411.44,313.0,1
C1966,2024-05-22,42,Female,Bengaluru,2024-08-22,3,2547.54,849.18,375.0,1
C1967,2023-05-22,35,Female,Pune,2024-08-02,5,2819.89,563.98,395.0,1
C1968,2023-12-01,36,Female,Kolkata,2025-08-05,5,2021.13,404.23,27.0,0
C1969,2023-09-16,40,Male,Mumbai,2025-04-10,4,532.41,133.1,144.0,0
C1970,2024-03-11,55,Male,Noida,2025-05-27,7,3228.32,461.19,97.0,0
C1971,2026-01-09,35,Female,Hyderabad,2025-05-19,3,313.89,104.63,105.0,0
C1972,2024-06-11,43,Male,Bengaluru,2025-02-06,5,-163.76,-32.75,207.0,1
C1973,2023-04-07,23,Female,Kolkata,2025-06-22,7,3207.99,458.28,71.0,0
C1974,2023-01-13,21,Male,Kolkata,2025-05-14,6,2765.66,460.94,110.0,0
C1975,2023-05-02,61,Male,Bengaluru,2024-12-10,2,319.43,159.71,265.0,1
C1976,2023-12-28,68,Male,Chennai,2024-10-15,4,2191.67,547.92,321.0,1
C1977,2023-01-22,46,Male,Mumbai,2025-07-21,5,4315.63,863.13,42.0,0
C1978,2023-10-02,51,Female,Hyderabad,2024-08-14,6,1140.11,190.02,383.0,1
C1979,2023-12-30,34,Female,Bengaluru,2025-07-12,9,5363.09,595.9,51.0,0
C1980,2023-06-12,60,Female,Noida,2024-02-16,3,3569.1,1189.7,563.0,1
C1981,2024-08-12,60,Female,Hyderabad,2025-08-27,4,3128.34,782.08,5.0,0
C1982,2023-02-15,33,Female,Delhi,2025-06-30,9,7553.38,839.26,63.0,0
C1983,2023-02-01,19,Female,Kolkata,2024-09-30,4,3369.69,842.42,336.0,1
C1984,2024-06-05,51,Male,Kolkata,2025-07-25,6,4061.64,676.94,38.0,0
C1985,2023-10-01,25,Female,Bengaluru,2024-05-16,4,1891.07,472.77,473.0,1
C1986,2024-04-11,30,Male,Bengaluru,2024-08-13,2,1147.81,573.91,384.0,1
C1987,2023-08-17,59,Male,Noida,2025-03-03,9,5765.98,640.66,182.0,1
C1988,2023-04-24,25,Female,Delhi,2025-05-25,5,2817.58,563.52,99.0,0
C1989,2024-11-14,47,Male,Chennai,2025-08-12,10,10665.04,1066.5,20.0,0
C1990,2024-10-04,49,Male,Bengaluru,2025-06-27,3,1824.52,608.17,66.0,0
C1991,2024-04-19,53,Male,Kolkata,2025-01-11,6,807.48,134.58,233.0,1
C1992,2023-05-08,64,Male,Hyderabad,2025-01-12,5,4321.78,864.36,232.0,1
C1993,2023-12-23,47,Female,Mumbai,2025-01-01,4,1070.79,267.7,243.0,1
C1994,2023-06-29,18,Male,Pune,2025-04-02,3,1882.92,627.64,152.0,0
C1995,2023-02-08,60,Male,Hyderabad,2025-06-11,1,1076.79,1076.79,82.0,0
C1996,2025-09-24,56,Male,Chennai,2025-08-31,5,3186.74,637.35,1.0,0
C1997,2023-02-28,34,Male,Mumbai,2025-03-22,4,5514.95,1378.74,163.0,0
C1998,2026-04-15,37,Female,Hyderabad,2025-06-16,5,4062.21,812.44,77.0,0
C1999,2023-08-25,41,Male,Hyderabad,2025-07-08,6,1386.78,231.13,55.0,0
C2000,2023-03-23,67,Female,Delhi,2025-06-03,7,3739.15,534.16,90.0,0
C2001,2023-11-09,39,Female,Pune,2025-07-16,10,1409.8,140.98,47.0,0
C2002,2025-04-05,46,Female,Noida,2025-04-22,4,2078.39,519.6,132.0,0
C2003,2024-06-11,39,Female,Chennai,2025-05-28,8,2851.4,356.43,96.0,0
C2004,2024-10-19,61,Female,Kolkata,2025-01-14,4,1985.02,496.25,230.0,1
C2005,2024-03-06,26,Male,Delhi,2025-03-13,10,3231.32,323.13,172.0,0
C2006,2024-04-16,54,Male,Mumbai,2025-05-04,7,-930.37,-132.91,120.0,0
C2007,2025-01-26,27,Male,Pune,2025-03-13,3,1271.42,423.81,172.0,0
C2008,2023-04-25,53,Female,Kolkata,2024-10-04,3,1669.12,556.37,332.0,1
C2009,2023-09-26,54,Male,Delhi,2025-08-06,3,-342.66,-114.22,26.0,0
C2010,2023-04-11,45,Male,Pune,2024-09-01,2,631.04,315.52,365.0,1
C2011,2027-10-25,45,Male,Noida,2025-07-13,3,3542.97,1180.99,50.0,0
C2012,2026-02-27,59,Male,Chennai,2024-12-22,4,2265.06,566.26,253.0,1
C2013,2023-01-17,60,Male,Bengaluru,2025-02-24,5,1952.85,390.57,189.0,1
C2014,2024-05-04,38,Other,Noida,2025-08-18,6,3722.36,620.39,14.0,0
C2015,2025-11-03,41,Male,Bengaluru,2023-05-17,2,1142.52,571.26,838.0,1
C2016,2023-03-21,59,Female,Mumbai,2025-08-04,8,6406.2,800.78,28.0,0
C2017,2023-12-02,57,Female,Bengaluru,2025-08-28,7,2564.72,366.39,4.0,0
C2018,2025-09-15,19,Male,Delhi,2025-01-03,4,1269.49,317.37,241.0,1
C2019,2023-01-14,25,Male,Mumbai,2025-08-16,4,10845.55,2711.39,16.0,0
C2020,2024-04-23,65,Male,Kolkata,2025-01-14,8,3049.51,381.19,230.0,1
C2021,2023-05-22,44,Male,Noida,2025-07-19,2,1989.1,994.55,44.0,0
C2022,2025-10-29,39,Female,Noida,2024-12-08,6,3808.18,634.7,267.0,1
C2023,2026-11-17,54,Male,Chennai,2025-06-08,11,6058.83,550.8,85.0,0
C2024,2026-02-28,44,Male,Mumbai,2025-07-31,9,6506.28,722.92,32.0,0
C2025,2023-09-15,46,Female,Kolkata,2024-05-10,3,2558.14,852.71,479.0,1
C2026,2025-03-03,20,Female,Noida,2025-02-02,5,2668.03,533.61,211.0,1
C2027,2025-01-14,61,Female,Mumbai,2025-08-24,5,313.4,62.68,8.0,0
C2028,2023-06-03,30,Female,Hyderabad,2025-07-20,3,1122.52,374.17,43.0,0
C2029,2024-12-07,62,Female,Hyderabad,2025-07-28,4,845.32,211.33,35.0,0
C2030,2023-01-16,27,Male,Mumbai,2025-05-17,4,2864.88,716.22,107.0,0
C2031,2023-12-29,53,Female,Noida,2024-12-29,4,4170.28,1042.57,246.0,1
C2032,2023-04-15,26,Male,Pune,2025-02-26,7,7185.54,1026.5,187.0,1
C2033,2023-02-21,44,Female,Bengaluru,2023-03-17,1,437.18,437.18,899.0,1
C2034,2023-02-02,51,Female,Hyderabad,2025-06-25,6,4166.47,694.41,68.0,0
C2035,2024-04-21,68,Male,Pune,2025-05-03,5,4750.24,950.05,121.0,0
C2036,2023-06-16,18,Female,Pune,2025-07-31,5,4239.6,847.92,32.0,0
C2037,2024-05-31,49,Female,Chennai,2025-05-11,8,6316.82,789.6,113.0,0
C2038,2023-01-28,42,Male,Kolkata,2025-08-10,3,1095.76,365.25,22.0,0
C2039,2023-06-01,46,Female,Delhi,2025-04-06,5,1750.71,350.14,148.0,0
C2040,2023-11-07,24,Male,Hyderabad,2024-07-14,4,198.18,49.54,414.0,1
C2041,2024-09-17,66,Female,Mumbai,2025-07-22,9,3344.34,371.59,41.0,0
C2042,2023-06-03,20,Female,Bengaluru,2025-01-10,5,6125.09,1225.02,234.0,1
C2043,2024-01-29,37,Female,Delhi,2025-07-25,8,3537.96,442.25,38.0,0
C2044,2025-05-18,37,Female,Kolkata,2025-04-29,5,2678.96,535.79,125.0,0
C2045,2024-01-18,47,Female,Pune,2025-03-06,5,553.58,110.72,179.0,0
C2046,2023-04-17,52,Female,Kolkata,2025-04-24,4,5091.39,1272.85,130.0,0
C2047,2023-01-10,52,Male,Noida,2025-04-29,3,3679.43,1226.48,125.0,0
C2048,2025-03-27,66,Female,Hyderabad,2025-04-21,4,1193.28,298.32,133.0,0
C2049,2023-01-09,56,Male,Kolkata,2025-08-30,7,5348.31,764.04,2.0,0
C2050,2025-04-10,44,Female,Kolkata,2025-08-30,11,6519.3,592.66,2.0,0
C2051,2023-10-29,43,Male,Bengaluru,2025-07-11,6,2927.66,487.94,52.0,0
C2052,2026-01-24,31,Male,Noida,2025-01-23,5,2876.76,575.35,221.0,1
C2053,2024-10-03,34,Female,Noida,2025-07-22,10,3489.6,348.96,41.0,0
C2054,2029-10-08,35,Male,Pune,2025-04-10,7,4418.63,631.23,144.0,0
C2055,2023-06-22,62,Male,Bengaluru,2025-05-09,6,4626.92,771.15,115.0,0
C2056,2024-08-06,69,Male,Bengaluru,2024-10-13,7,4756.68,679.53,323.0,1
C2057,2023-07-25,46,Male,Mumbai,2024-10-22,7,3149.41,449.92,314.0,1
C2058,2023-09-19,37,Male,Kolkata,2024-10-26,4,1854.66,463.66,310.0,1
C2059,2024-01-31,44,Male,Kolkata,2025-06-29,8,3802.43,475.3,64.0,0
C2060,2025-04-07,35,Male,Noida,2024-08-21,11,5625.61,511.42,376.0,1
C2061,2027-07-15,21,Male,Kolkata,2025-06-07,6,3305.07,550.85,86.0,0
C2062,2024-08-07,18,Female,Chennai,2024-11-06,5,2179.33,435.87,299.0,1
C2063,2023-08-05,67,Male,Bengaluru,2024-07-29,4,1773.57,443.39,399.0,1
C2064,2023-08-07,18,Female,Delhi,2025-04-21,4,646.33,161.58,133.0,0
C2065,2024-06-19,43,Female,Noida,2024-10-14,7,6281.59,897.37,322.0,1
C2066,2023-04-20,62,Male,Hyderabad,2024-07-11,5,1447.78,289.56,417.0,1
C2067,2023-02-16,37,Female,Noida,2024-07-14,2,604.77,302.39,414.0,1
C2068,2023-06-25,69,Female,Pune,2025-04-10,5,3188.46,637.69,144.0,0
C2069,2023-05-16,40,Other,Delhi,2025-08-08,6,2006.56,334.43,24.0,0
C2070,2023-05-21,27,Female,Pune,2024-12-17,4,6284.47,1571.12,258.0,1
C2071,2023-04-17,28,Male,Mumbai,2025-08-07,8,3640.88,455.11,25.0,0
C2072,2023-01-18,58,Female,Mumbai,2025-04-17,3,1880.96,626.99,137.0,0
C2073,2023-01-08,58,Female,Pune,2025-06-20,3,716.0,238.67,73.0,0
C2074,2027-10-26,22,Female,Kolkata,2024-03-10,2,569.78,284.89,540.0,1
C2075,2023-08-12,18,Male,Delhi,2025-07-19,8,3009.75,376.22,44.0,0
C2076,2023-07-14,34,Female,Kolkata,2024-10-18,3,4174.51,1391.5,318.0,1
C2077,2024-03-31,39,Female,Noida,2024-10-06,7,3599.34,514.19,330.0,1
C2078,2023-04-09,51,Male,Chennai,2025-03-16,4,2610.24,652.56,169.0,0
C2079,2026-04-12,62,Male,Mumbai,2025-07-11,5,5319.8,1063.96,52.0,0
C2080,2024-09-09,58,Male,Mumbai,2025-04-27,4,1548.07,387.02,127.0,0
C2081,2023-02-07,46,Female,Delhi,2025-04-02,5,3679.37,735.87,152.0,0
C2082,2023-08-05,21,Female,Mumbai,2025-02-21,5,4340.49,868.1,192.0,1
C2083,2025-04-25,22,Female,Chennai,2025-08-07,8,7807.81,975.98,25.0,0
C2084,2026-03-04,28,Male,Chennai,2025-05-06,9,6741.47,749.05,118.0,0
C2085,2023-09-09,68,Female,Chennai,2025-04-30,7,1916.51,273.79,124.0,0
C2086,2024-01-16,38,Male,Hyderabad,2025-04-26,7,2870.94,410.13,128.0,0
C2087,2023-03-15,52,Male,Chennai,2025-08-22,4,2368.03,592.01,10.0,0
C2088,2028-03-06,29,Female,Chennai,2025-01-20,4,1436.91,359.23,224.0,1
C2089,2023-04-16,43,Other,Hyderabad,2025-06-21,6,6162.11,1027.02,72.0,0
C2090,2026-02-18,68,Female,Kolkata,2025-02-16,6,3560.24,593.37,197.0,1
C2091,2024-02-24,36,Female,Noida,2025-08-06,5,3762.88,752.58,26.0,0
C2092,2024-01-10,62,Male,Bengaluru,2025-06-22,6,1412.74,235.46,71.0,0
C2093,2023-10-15,24,Male,Mumbai,2024-07-11,2,378.99,189.5,417.0,1
C2094,2023-04-15,64,Female,Chennai,2025-06-01,9,4067.98,452.0,92.0,0
C2095,2023-03-19,24,Female,Mumbai,2024-02-12,5,1578.1,315.62,567.0,1
C2096,2023-04-10,43,Male,Delhi,2025-08-11,8,4691.51,586.44,21.0,0
C2097,2023-03-24,57,Male,Mumbai,2025-06-10,4,2008.46,502.12,83.0,0
C2098,2024-08-27,22,Male,Pune,2025-07-12,6,1631.6,271.93,51.0,0
C2099,2023-06-22,38,Female,Kolkata,2024-04-27,3,3149.03,1049.68,492.0,1
C2100,2023-01-24,31,Male,Noida,2025-01-01,7,3369.02,481.29,243.0,1
C2101,2026-10-22,21,Male,Hyderabad,2024-06-14,4,1198.34,299.58,444.0,1
C2102,2025-05-10,40,Male,Mumbai,2025-07-30,4,68.64,17.16,33.0,0
C2103,2025-11-17,59,Male,Mumbai,2025-05-16,3,636.6,212.2,108.0,0
C2104,2028-10-13,37,Female,Mumbai,2024-08-31,3,3583.38,1194.46,366.0,1
C2105,2023-03-18,32,Male,Bengaluru,2025-08-28,7,2810.77,401.54,4.0,0
C2106,2023-07-21,67,Female,Bengaluru,2025-08-26,6,2092.36,348.73,6.0,0
C2107,2024-07-21,69,Female,Delhi,2025-01-07,5,3297.71,659.54,237.0,1
C2108,2024-04-21,62,Female,Hyderabad,2025-05-16,9,3364.12,373.79,108.0,0
C2109,2023-03-08,46,Male,Mumbai,2025-08-24,5,2319.67,463.93,8.0,0
C2110,2024-11-07,25,Other,Mumbai,2025-07-26,7,2783.91,397.7,37.0,0
C2111,2023-04-12,58,Female,Mumbai,2025-07-29,7,3891.59,555.94,34.0,0
C2112,2023-04-12,65,Other,Mumbai,2025-06-01,10,7916.23,791.62,92.0,0
C2113,2023-11-04,36,Female,Bengaluru,2025-05-30,7,2366.11,338.02,94.0,0
C2114,2023-12-26,65,Male,Kolkata,2024-09-23,2,-1501.11,-750.56,343.0,1
C2115,2023-12-14,56,Male,Kolkata,2025-04-05,2,361.67,180.84,149.0,0
C2116,2023-02-08,63,Male,Delhi,2025-08-22,5,1728.5,345.7,10.0,0
C2117,2025-04-19,45,Female,Pune,2025-05-14,4,6023.53,1505.88,110.0,0
C2118,2023-05-04,63,Male,Chennai,2025-02-02,4,3338.72,834.68,211.0,1
C2119,2023-02-25,44,Male,Hyderabad,2025-04-18,4,3205.64,801.41,136.0,0
C2120,2025-05-28,21,Male,Kolkata,2025-06-22,4,1133.72,283.43,71.0,0
C2121,2026-05-31,32,Male,Pune,2025-08-27,9,3493.07,388.12,5.0,0
C2122,2025-03-03,52,Male,Noida,2025-08-01,3,816.75,272.25,31.0,0
C2123,2024-10-25,54,Male,Noida,2025-04-04,6,1434.45,239.07,150.0,0
C2124,2024-03-01,18,Male,Mumbai,2025-06-19,6,2264.15,377.36,74.0,0
C2125,2023-11-17,20,Male,Noida,2024-12-04,2,722.7,361.35,271.0,1
C2126,2023-02-06,64,Male,Kolkata,2025-03-22,6,4517.09,752.85,163.0,0
C2127,2023-07-30,41,Male,Delhi,2025-07-21,4,2625.25,656.31,42.0,0
C2128,2023-07-06,44,Female,Chennai,2025-08-05,6,3957.6,659.6,27.0,0
C2129,2023-05-01,57,Female,Kolkata,2025-08-29,9,5212.77,579.2,3.0,0
C2130,2024-05-29,53,Male,Delhi,2024-11-22,3,2126.74,708.91,283.0,1
C2131,2023-10-01,51,Male,Noida,2025-04-18,10,3128.64,312.86,136.0,0
C2132,2023-02-03,46,Female,Bengaluru,2025-08-02,4,2816.45,704.11,30.0,0
C2133,2023-04-10,41,Female,Chennai,2024-12-09,3,2522.72,840.91,266.0,1
C2134,2024-04-04,41,Female,Delhi,2025-06-24,7,1555.4,222.2,69.0,0
C2135,2023-02-01,59,Female,Pune,2024-04-09,3,1213.66,404.55,510.0,1
C2136,2025-02-01,21,Male,Kolkata,2025-03-22,4,1611.95,402.99,163.0,0
C2137,2023-10-01,20,Male,Bengaluru,2025-08-08,5,1698.04,339.61,24.0,0
C2138,2023-09-20,51,Male,Pune,2025-01-15,9,5394.32,599.37,229.0,1
C2139,2023-12-25,66,Female,Delhi,2024-05-25,6,4305.4,717.57,464.0,1
C2140,2024-11-27,40,Female,Delhi,2025-03-13,5,4194.66,838.93,172.0,0
C2141,2023-06-20,69,Female,Noida,2025-04-02,9,2096.33,232.93,152.0,0
C2142,2024-03-29,40,Male,Pune,2025-01-19,7,6802.5,971.79,225.0,1
C2143,2023-11-30,62,Female,Kolkata,2025-08-05,7,4274.31,610.62,27.0,0
C2144,2023-05-05,22,Male,Chennai,2023-08-29,2,1576.16,788.08,734.0,1
C2145,2025-04-23,48,Male,Bengaluru,2025-07-14,3,1025.41,341.8,49.0,0
C2146,2024-09-30,58,Male,Noida,2025-08-17,6,4495.83,749.31,15.0,0
C2147,2024-03-05,23,Female,Mumbai,2025-03-10,5,1486.26,297.25,175.0,0
C2148,2025-01-30,54,Male,Hyderabad,2025-06-25,6,2613.14,435.52,68.0,0
C2149,2025-03-18,27,Female,Chennai,2024-06-04,4,386.38,96.6,454.0,1
C2150,2024-05-07,57,Male,Noida,2025-03-06,4,615.54,153.88,179.0,0
C2151,2024-12-26,24,Female,Bengaluru,2025-04-29,5,4513.99,902.8,125.0,0
C2152,2024-04-23,56,Female,Pune,2025-05-02,8,6369.02,796.13,122.0,0
C2153,2024-03-31,55,Male,Delhi,2025-04-16,3,1300.92,433.64,138.0,0
C2154,2024-01-21,38,Female,Pune,2025-06-07,7,2770.04,395.72,86.0,0
C2155,2024-07-12,37,Female,Noida,2025-06-20,5,4725.84,945.17,73.0,0
C2156,2023-03-11,20,Female,Bengaluru,2025-04-22,3,753.66,251.22,132.0,0
C2157,2025-05-01,68,Female,Pune,2025-02-24,2,1357.44,678.72,189.0,1
C2158,2025-04-01,39,Female,Pune,2024-08-28,2,647.52,323.76,369.0,1
C2159,2023-01-12,64,Male,Hyderabad,2023-12-10,4,2106.11,526.53,631.0,1
C2160,2024-11-30,21,Female,Kolkata,2024-09-09,2,1727.02,863.51,357.0,1
C2161,2023-02-25,45,Male,Noida,2025-05-22,3,2007.22,669.07,102.0,0
C2162,2023-06-13,29,Male,Hyderabad,2025-05-05,3,653.86,217.95,119.0,0
C2163,2024-06-28,55,Male,Noida,2025-06-09,8,2033.31,254.16,84.0,0
C2164,2023-03-12,68,Female,Mumbai,2025-08-03,4,4027.61,1006.9,29.0,0
C2165,2024-11-12,53,Female,Mumbai,2025-07-14,8,2457.36,307.17,49.0,0
C2166,2024-12-14,64,Male,Hyderabad,2023-11-18,3,434.94,144.98,653.0,1
C2167,2023-10-11,58,Female,Chennai,2025-02-18,3,5670.62,1890.2,195.0,1
C2168,2023-01-03,22,Female,Chennai,2024-05-04,3,570.85,190.28,485.0,1
C2169,2023-05-16,30,Male,Pune,2025-07-01,5,4841.32,968.26,62.0,0
C2170,2024-01-19,40,Male,Pune,2025-02-20,8,3455.83,431.98,193.0,1
C2171,2027-05-09,67,Female,Delhi,2025-03-28,7,5339.62,762.8,157.0,0
C2172,2024-02-04,47,Male,Mumbai,2024-12-28,7,2964.07,423.44,247.0,1
C2173,2023-05-01,54,Female,Noida,2025-05-26,7,2609.62,372.8,98.0,0
C2174,2024-02-07,42,Male,Delhi,2025-01-20,6,7052.26,1175.38,224.0,1
C2175,2023-11-07,65,Male,Mumbai,2025-03-14,6,2089.45,348.24,171.0,0
C2176,2024-08-28,44,Female,Hyderabad,2025-02-06,6,3257.47,542.91,207.0,1
C2177,2023-02-15,68,Female,Chennai,2025-08-26,10,7223.52,722.35,6.0,0
C2178,2024-07-26,31,Female,Pune,2025-06-20,5,1090.05,218.01,73.0,0
C2179,2023-11-08,65,Female,Chennai,2024-09-15,8,3277.51,409.69,351.0,1
C2180,2026-08-11,64,Female,Hyderabad,2025-01-26,6,4163.89,693.98,218.0,1
C2181,2023-06-17,53,Female,Delhi,2025-05-24,6,14160.49,2360.08,100.0,0
C2182,2024-02-05,56,Male,Delhi,2023-10-24,1,582.57,582.57,678.0,1
C2183,2025-12-11,33,Female,Bengaluru,2025-01-21,5,2770.88,554.18,223.0,1
C2184,2023-02-13,39,Male,Pune,2025-01-03,8,4359.37,544.92,241.0,1
C2185,2026-01-12,38,Female,Pune,2025-04-17,9,4461.47,495.72,137.0,0
C2186,2024-04-10,38,Male,Noida,2025-05-10,8,4475.99,559.5,114.0,0
C2187,2023-01-29,25,Female,Pune,2024-05-09,4,1748.84,437.21,480.0,1
C2188,2023-05-24,66,Male,Mumbai,2024-12-03,7,4603.61,657.66,272.0,1
C2189,2024-05-07,33,Female,Delhi,2025-05-25,4,1418.68,354.67,99.0,0
C2190,2023-01-28,48,Female,Hyderabad,2025-06-03,8,13509.05,1688.63,90.0,0
C2191,2023-12-16,59,Male,Delhi,2025-07-29,8,3319.12,414.89,34.0,0
C2192,2023-06-19,27,Female,Chennai,2025-04-29,5,2422.93,484.59,125.0,0
C2193,2024-01-23,49,Male,Mumbai,2024-11-03,7,2855.2,407.89,302.0,1
C2194,2023-01-19,51,Female,Pune,2024-08-04,6,2062.52,343.75,393.0,1
C2195,2025-03-31,26,Female,Noida,2025-06-29,5,367.48,73.5,64.0,0
C2196,2026-12-23,34,Male,Noida,2024-11-13,2,969.5,484.75,292.0,1
C2197,2026-10-19,28,Female,Noida,2025-07-09,5,3641.26,728.25,54.0,0
C2198,2024-07-07,49,Male,Kolkata,2025-08-22,4,596.38,149.1,10.0,0
C2199,2023-02-25,27,Male,Bengaluru,2025-04-10,3,567.64,189.21,144.0,0
C2200,2024-07-21,39,Female,Mumbai,2025-07-18,5,3732.33,746.47,45.0,0
C2201,2023-01-10,34,Male,Chennai,2024-10-12,3,829.04,276.35,324.0,1
C2202,2023-01-09,21,Other,Pune,2025-08-22,5,3448.8,689.76,10.0,0
C2203,2023-06-06,65,Female,Chennai,2024-04-27,4,1261.97,315.49,492.0,1
C2204,2023-09-26,69,Male,Chennai,2025-06-16,6,4415.63,735.94,77.0,0
C2205,2024-08-11,64,Female,Pune,2025-07-11,6,1685.3,280.88,52.0,0
C2206,2024-04-04,42,Male,Chennai,2024-11-18,6,4525.23,754.2,287.0,1
C2207,2023-08-25,38,Male,Noida,2025-08-25,9,5017.38,557.49,7.0,0
C2208,2023-05-08,54,Male,Hyderabad,2025-01-16,5,2061.74,412.35,228.0,1
C2209,2029-05-29,55,Male,Bengaluru,2025-07-22,5,993.66,198.73,41.0,0
C2210,2023-08-11,66,Male,Kolkata,2025-04-06,5,1941.88,388.38,148.0,0
C2211,2023-08-29,18,Male,Chennai,2025-03-20,4,5708.39,1427.1,165.0,0
C2212,2023-03-13,42,Other,Chennai,2024-09-22,3,2849.8,949.93,344.0,1
C2213,2024-09-25,68,Female,Delhi,2024-12-26,4,949.6,237.4,249.0,1
C2214,2024-04-18,53,Female,Bengaluru,2023-12-19,7,6121.26,874.47,622.0,1
C2215,2023-04-10,34,Female,Mumbai,2025-08-13,6,1151.61,191.93,19.0,0
C2216,2023-02-04,58,Female,Bengaluru,2025-08-10,10,11274.82,1127.48,22.0,0
C2217,2024-04-01,41,Male,Bengaluru,2024-09-21,4,-8437.81,-2109.45,345.0,1
C2218,2024-03-01,19,Female,Pune,2025-08-31,5,3081.11,616.22,1.0,0
C2219,2023-05-08,57,Other,Pune,2023-08-14,1,3798.33,3798.33,749.0,1
C2220,2026-04-20,32,Male,Pune,2025-07-30,10,7616.9,761.69,33.0,0
C2221,2023-03-07,49,Female,Kolkata,2024-10-07,1,4319.74,4319.74,329.0,1
